Id,Price
16369,205875.02
5254,376183.12
8672,137965.05
8004,256722.69
3109,223955.95
2588,331760.94
8814,334209.9
15888,160579.61
14668,120270.82
13432,439667.4
7981,75841.31
2048,211130.92
1667,138618.81
2349,111293.06
6136,193667.55
8166,189699.0
1709,377573.94
14649,174355.03
9187,233464.77
2927,180255.48
10220,138526.97
6331,430321.06
7044,174193.77
1736,135950.77
1840,95791.375
4852,239691.39
13311,133443.34
3330,182195.8
7004,404920.12
12472,168898.25
7664,175971.02
16537,213019.28
15032,456196.2
5325,251354.27
800,249735.06
1438,159209.06
3953,140440.81
7135,257156.56
10371,90836.17
709,138315.36
4836,232123.84
14709,242849.23
2216,253733.97
11948,233387.62
5221,227174.62
159,311510.72
15775,160498.08
4818,207285.61
10222,238848.0
9867,219571.1
11763,382433.78
511,166685.56
9337,171946.22
15529,281718.75
9134,173000.17
2759,131792.5
1458,157534.8
13261,211524.22
11772,141433.89
8107,265828.47
13847,206065.98
14414,454902.9
12833,90913.81
5282,297191.9
13760,212873.17
430,197052.34
12580,181243.31
10985,270710.34
14321,137420.6
15960,376661.44
4803,238289.5
6741,143848.69
4046,172110.27
5060,258638.11
9593,283796.38
8088,235932.19
13888,174755.66
12065,167553.45
13336,218059.23
2449,179269.52
7499,275100.22
11082,143337.86
211,130744.31
11469,154606.02
5452,128728.28
7732,185641.17
10080,205483.7
15088,175935.64
6112,211342.88
7903,269364.1
2249,193261.48
79,180824.38
13941,149312.58
6693,202101.89
1156,302274.44
3877,177143.72
2864,167127.39
4519,127019.91
4712,153472.7
4642,204800.2
4766,203193.64
2429,287689.22
12013,236854.1
12309,226340.47
5505,126812.914
13711,175466.34
10483,390634.22
1648,245830.34
9391,195452.08
699,208040.78
7034,313286.0
10415,326619.7
839,199235.97
7602,211041.56
15682,231901.58
16354,360597.8
13686,163975.55
5026,201594.78
3081,252735.81
5009,172689.23
4173,416312.38
3228,182595.97
15482,328061.56
5700,217304.45
6252,195905.7
8207,92977.78
2984,144108.58
3507,435776.6
15950,90964.42
13377,233237.81
15594,184957.27
11798,213634.89
13493,200402.0
4976,174364.66
3771,203515.05
1107,169784.98
16171,338949.88
15257,181481.8
6221,194861.44
4936,173620.67
6343,179861.48
16109,189615.89
15352,230087.5
9489,192750.48
14029,211767.78
4879,276931.75
6828,141387.98
11950,98595.94
14964,154475.98
9074,169470.0
10514,206200.81
10702,204557.7
3476,189259.36
15469,317301.1
5608,169826.42
13446,517250.88
1683,230510.0
6759,115790.89
186,244708.97
7822,70833.11
7017,310990.22
1944,183827.39
10515,245279.53
2824,259944.77
3649,161472.84
8228,209361.98
6599,415749.94
9165,174204.81
12316,260262.9
11720,181673.86
13943,175517.62
15315,135645.75
14812,287294.88
4799,299856.22
2600,260422.72
5724,110739.35
3033,312485.53
2985,158847.27
8885,146744.75
12691,213113.75
15079,163689.4
14599,152999.23
7681,223473.6
5849,169448.22
675,231915.05
4343,159380.47
3122,184464.02
16602,183896.22
2211,194969.52
12965,149663.56
11016,70581.59
15756,157584.25
16151,145262.0
10746,125857.586
14130,170074.94
2231,178164.69
12325,191015.48
8949,349543.03
2859,133383.4
6797,209555.8
5793,243368.86
1000,278738.12
7364,137271.47
13802,247536.89
12755,296321.12
10782,178144.89
13169,89870.555
9007,333866.5
2118,187352.95
14517,195193.42
3001,190398.47
11913,148678.0
4030,273357.47
5323,169767.56
3572,143639.55
10290,167682.77
15321,296619.78
12795,185267.38
8845,229644.69
14559,212159.08
1435,257826.83
6180,178781.88
10590,187264.61
3889,161419.33
13160,188579.77
15254,207959.86
2436,164288.39
1770,233650.5
912,330054.34
12385,155824.66
2188,164259.83
13444,322763.53
11487,245398.19
14836,297041.56
4923,99715.86
15779,128916.09
8900,179428.72
10932,185942.55
6085,205656.31
6762,125267.02
1005,371328.34
16552,182235.39
13248,275207.66
6580,182796.45
10706,235189.39
8539,167892.64
10743,399131.84
9243,115102.555
10609,134023.88
9638,202511.88
5399,250891.56
1222,331938.97
4124,191762.52
2131,209866.66
12869,357265.88
7899,133979.92
3251,398009.97
11088,180501.94
14653,260269.22
3010,297692.78
12160,213306.03
6288,255320.44
14890,192244.0
13437,187957.4
2385,202784.81
16650,186143.36
10159,184579.92
7940,245209.61
12953,385971.9
9803,354219.1
14247,218786.55
5251,134362.45
14337,237385.83
9967,201010.94
4618,139199.19
15378,435740.2
8963,192128.9
2472,210370.84
8736,120281.72
14823,123986.34
8675,169413.0
13596,128769.375
16487,114831.516
12629,228125.97
11965,199764.55
4136,382624.2
13012,167801.27
5309,187878.2
517,347807.03
9553,157868.92
10120,182042.5
5991,215347.72
9862,175440.73
9420,176864.42
4968,249746.3
11904,299190.9
15824,176522.81
9365,130327.24
14879,179908.56
8205,234289.4
15184,134714.56
1918,233522.12
16013,259780.3
9802,183617.03
13752,238832.36
16156,191073.4
5194,93614.305
2746,415545.28
15982,229372.6
5605,179829.05
8288,228400.47
5707,413714.84
7933,208567.73
8324,337298.8
2506,148421.62
12293,139158.5
10551,169836.81
5346,480206.1
4197,243570.42
3237,137952.88
3390,241778.78
9751,178532.44
1391,248985.25
1928,217247.61
10992,263478.47
6792,316956.12
5663,185206.0
13280,211985.4
5218,65873.46
16748,253176.58
15835,185293.84
14850,204748.7
1359,183717.27
7428,213138.11
4201,104132.24
13089,76973.99
7182,151656.14
1467,387793.03
9829,234986.92
4344,183834.23
4129,153153.6
1905,179853.38
93,381845.44
8320,201000.22
12070,182938.75
8290,229199.08
11005,201224.25
116,248381.19
12275,343138.4
12588,570712.1
11378,153440.14
10961,220346.44
10251,230550.1
1152,238277.3
12167,185935.86
11569,220536.83
4141,379395.03
7614,116463.67
13805,94681.17
14680,164123.42
13543,381210.06
6786,196032.92
13529,201977.64
9158,87144.305
5360,168938.56
6098,236449.1
11174,189233.31
307,154692.12
1892,184709.42
6948,301391.2
2227,148361.12
12790,226243.0
3653,175930.62
2912,196611.73
16735,120937.16
5446,185261.86
8532,225296.19
10311,374988.4
10051,188509.86
918,158171.7
2766,148622.52
734,199950.97
6882,376233.28
15971,161992.55
1735,320983.0
442,193727.27
7228,250663.58
507,213462.83
8461,190631.81
4514,276400.38
4133,113253.24
14803,181751.02
14297,259046.64
9924,227707.33
13797,405293.38
8497,292804.97
8729,131393.16
16046,154853.03
15087,176957.78
2874,171092.56
7415,220853.81
13893,175192.95
12611,136152.48
7779,248157.72
8221,177692.16
7790,151682.08
12728,364282.03
3372,182557.84
12845,190502.25
13107,256205.5
2475,247606.2
5820,150293.36
14505,107243.71
382,160950.17
1339,146011.28
4940,227254.88
1481,69062.55
9025,252991.31
14636,153375.47
10668,88669.03
2025,196995.1
2910,173684.19
5836,200058.55
3444,131757.55
11165,220195.2
16000,188070.7
5281,379141.62
15350,270403.9
7321,231215.83
2863,211498.77
3563,163520.19
5094,236068.02
1027,210491.84
7953,246821.0
1788,203721.28
11061,181149.61
1839,319122.66
7766,187906.6
2250,213113.11
14701,149456.47
13149,249815.75
14040,192710.73
13370,233965.69
9312,393683.4
10493,152711.31
11985,210713.06
2698,218410.98
4659,170032.25
3002,152543.47
4795,231780.92
3986,129600.734
1753,368971.8
6681,201233.98
14801,197564.38
14252,297600.1
5017,150105.55
12267,256658.75
10681,169260.03
10800,167166.61
13910,153981.27
355,218702.23
12255,155834.92
10435,210124.06
13840,296125.8
7656,435907.4
1659,201602.22
2333,148350.6
4580,289279.78
12699,69994.42
9974,141332.34
14083,289323.28
15347,465312.47
1473,322437.22
4984,264236.44
9203,184663.06
5806,172682.14
5590,193858.83
4509,239079.72
763,207707.33
3067,327186.94
1143,328839.44
15403,190113.06
10793,227609.64
4849,72509.69
10717,173554.62
5430,169251.4
5874,420513.8
11286,203361.19
4407,128720.09
11998,230303.38
1131,233882.8
11920,258131.27
12404,300820.56
6552,184812.31
8459,187693.62
4704,216989.77
13883,181835.89
13830,168198.56
13273,206837.25
11323,154270.64
13257,118840.87
15846,160973.78
9132,313461.75
2909,71928.336
15927,183919.2
16500,284993.75
15974,167412.33
1278,188948.66
2893,205179.52
16128,184543.95
12794,210393.06
1341,328041.84
9219,270391.6
2982,181920.58
3113,161239.56
14358,193149.95
295,168733.06
732,204264.84
14926,169775.33
9155,342654.03
2045,178367.92
3879,277695.78
5361,359331.2
9750,378116.47
1711,212755.16
13269,156265.81
7020,191460.27
832,150235.66
4009,203459.77
5184,251415.72
13844,190971.98
12471,309322.0
1294,215404.0
6058,236142.33
15614,128964.01
7214,262003.42
9841,207680.67
4639,185240.08
5018,157469.44
1139,190083.3
2896,134544.89
7987,193872.62
13272,246271.66
13454,180154.11
14287,154380.12
414,427775.56
1524,123583.51
5818,129107.96
973,171211.33
2888,271237.56
6269,361905.66
7343,156960.97
14834,168643.05
10672,302218.62
2595,194367.58
12843,157940.6
8973,121043.49
13539,363787.5
12351,123447.75
12322,175074.52
13659,528070.06
14758,138676.12
14157,210887.97
9874,111536.51
11513,137092.64
5034,192894.38
6779,238122.78
8009,348546.25
891,316156.6
6663,174448.08
11506,230712.39
4740,267707.06
9254,276536.9
2609,198746.48
13601,128255.06
3862,207003.84
16490,199256.14
8819,183622.55
6836,167289.52
16232,184210.42
15988,142878.42
6009,222562.72
15339,193033.86
2953,125097.51
8340,173821.45
8723,220636.4
6760,236098.81
7960,135506.84
13358,325027.9
2009,77192.664
9977,182794.06
12445,323650.56
11130,265253.34
9205,303485.28
9078,244972.36
8317,162977.34
13108,276991.28
15196,193984.3
12406,147144.61
5946,130659.13
5538,179529.38
16264,219572.31
3752,221966.16
13995,183172.39
181,215035.81
13304,198678.33
4262,209617.34
11552,198828.16
817,435484.16
1198,206444.03
16535,72118.36
450,180694.98
13207,184932.44
1551,202154.23
250,203183.25
11528,173885.22
16350,167958.22
4573,137966.89
7990,285289.44
2372,195879.42
193,212946.69
8713,193557.19
7617,313381.66
1215,134766.3
3107,203836.44
8756,117968.914
15942,138223.08
7540,278085.2
14629,151282.55
8109,221338.7
10816,266488.22
10205,393284.9
4462,199657.9
9908,175483.9
11376,209515.48
16108,200483.81
13832,127933.6
3744,219123.38
15265,123722.88
5422,380353.25
2941,208395.6
15866,158689.48
15172,359659.7
15904,205313.1
5679,244307.66
5825,265734.53
3958,335877.78
8591,279771.75
1475,281182.03
2397,247816.86
12419,225219.81
7533,124215.336
10339,225379.77
8760,185635.36
13040,118879.89
5620,161731.86
4840,161837.73
10464,170581.73
7543,186950.08
1320,97825.02
2272,147363.33
6550,120965.96
4518,287723.5
2340,205964.08
1484,179104.25
1233,175442.34
12897,278042.34
15344,199976.34
7061,207418.77
13807,229597.28
487,165173.44
12297,163796.28
13452,180600.02
5624,176484.84
4483,133348.61
265,194953.33
503,201293.88
8919,270288.38
3102,123163.58
5190,402591.97
7699,190274.05
15080,219147.0
2439,269809.1
4387,242305.64
7427,151821.27
16056,183521.44
14546,292863.3
12353,180729.45
6991,262666.56
18,259669.84
459,300590.34
433,242226.47
12001,328104.72
4428,119673.53
2650,153683.06
5652,112317.39
9455,473937.1
469,287338.0
14997,186192.4
624,156294.64
798,227531.61
12317,117000.95
9011,288207.25
2923,454201.62
7130,141915.97
1616,121921.5
134,239123.9
7463,301624.28
15732,354584.0
3275,183395.42
6621,214746.38
10570,189872.6
6105,160730.03
6858,224610.45
1929,256750.81
14583,128472.266
354,195365.7
6378,173292.81
13192,78635.92
3602,328379.16
9148,278111.75
5459,234882.62
12800,200074.95
11077,202696.66
7301,298534.97
10775,324159.6
15009,161472.11
8770,344110.03
9996,298278.75
6810,177631.73
11364,241856.11
7252,117528.555
5910,239883.25
13187,291479.22
14678,186959.38
426,186655.92
4099,208160.39
13496,184481.95
8005,188635.89
9467,290779.44
6732,170841.84
11617,164806.94
5439,209517.58
14195,141070.11
10131,352605.03
12788,151978.52
13988,417500.78
12153,217366.22
6270,259631.61
10988,158202.4
8,326887.28
146,260464.0
3764,342110.12
5118,412199.47
11023,182950.17
2951,166776.8
10101,184214.1
4729,243356.31
8148,200116.64
15305,444141.4
8325,160637.55
1935,433187.4
2839,154193.34
1845,150661.22
2842,190193.27
14019,193261.73
11188,236087.8
15199,141396.83
12563,150570.75
5231,297178.75
7555,169977.6
10436,204418.34
14610,338559.1
5912,222800.9
12443,204479.4
15918,88638.04
11051,321182.06
2714,331219.5
10766,268279.78
15508,185821.61
12118,301749.5
9160,176458.8
12019,158948.08
12062,307770.2
9176,279516.16
6135,284595.9
6563,149907.75
5962,150601.95
5783,300765.4
2580,181665.61
802,243773.72
956,271097.6
8690,180459.66
1228,185948.33
15046,290344.4
5603,252830.4
5199,157050.31
3842,174490.86
7671,351997.56
5214,100934.625
4381,410934.78
4620,214688.92
6289,318585.16
2692,360560.3
9671,381619.78
10115,169160.3
3164,320452.7
10277,170596.62
2836,163017.06
10486,136997.2
13313,304377.78
928,219025.25
12266,294207.88
16085,170574.58
2260,176127.0
751,506102.2
5943,307463.12
10141,136587.23
337,161198.53
12212,186121.56
1910,203128.86
13403,302096.84
3061,185756.47
2733,130131.02
14115,193389.38
2446,219614.05
2183,216551.98
1926,277580.47
6044,308354.6
6783,199925.69
11437,149323.73
10625,282095.94
11817,225666.81
10545,309480.25
3133,168976.08
2690,167678.56
12705,185007.3
4707,177485.61
8509,389160.47
8065,134671.38
14342,178144.88
7809,92648.78
9403,169489.61
1874,166400.11
14313,151851.27
16466,180551.7
10740,176154.14
336,247787.52
14024,203768.03
11170,296256.25
4606,236547.83
12470,250262.44
11636,205066.84
11761,212905.11
4609,167683.03
2330,311660.06
14557,283778.8
1409,181039.42
11189,121956.016
9899,152509.39
5032,144312.02
13387,228134.98
7565,176771.19
3409,184446.8
2898,233746.81
6632,208192.84
2029,213646.95
13254,109122.77
1663,172679.36
16706,506670.78
1723,140267.11
10023,191193.44
11903,155434.66
12450,191922.64
15580,111145.32
11011,144188.28
16756,130935.26
13366,320437.44
10440,141543.34
13961,127892.234
3015,205995.67
5648,224961.23
11547,236690.2
12886,126222.04
9198,123021.56
12434,272216.22
10605,268789.53
11593,128246.46
866,117545.86
14734,104262.83
5038,194935.89
5702,271793.4
4937,297153.2
11820,205580.34
106,211598.72
7736,213144.64
591,156452.92
11462,159477.25
15858,243376.1
15205,284024.0
7607,217151.7
3457,164272.62
9129,189370.77
4161,204832.77
13565,132056.69
13575,149297.8
7522,291905.22
1419,246451.48
13109,257202.5
11539,207262.62
15627,127719.95
16080,250366.66
8818,152756.89
15655,275881.12
1649,70407.17
7741,191807.06
15168,234790.39
12810,455586.53
16689,172971.88
9976,189245.92
907,218196.72
13986,337343.1
2710,344293.1
12889,186397.69
3214,135628.31
10022,430199.2
15217,172389.27
15719,171603.34
4515,144053.47
16716,126997.59
14523,212963.62
9989,421390.47
13618,90451.38
1158,201444.73
15397,379878.06
11680,164543.25
11329,236362.44
7431,266286.34
4539,169342.64
8543,161915.19
13784,225647.64
1073,340009.38
5334,199492.62
14316,140723.94
8350,182802.5
2838,142210.81
15543,146973.4
11933,314521.62
2932,283125.1
5859,160027.48
8102,173614.97
14265,145538.38
11906,342488.7
11418,206411.75
15990,208733.39
14498,234951.73
2076,71369.53
14742,165679.8
14578,149569.23
16733,137580.73
10126,222073.39
8331,438929.7
12233,181168.89
2695,261911.34
11610,283428.6
6902,159953.42
4109,173090.27
13330,202018.56
3320,172863.14
9,129689.445
16231,133925.6
13771,142706.72
1778,182130.97
11730,194421.17
3543,213116.61
423,286004.34
6957,154400.6
12076,234920.69
4974,201980.36
5546,228236.86
4064,190003.95
7924,195226.73
6776,165093.0
7410,159016.48
8956,183919.28
4709,153479.48
11148,128553.18
14788,125915.35
12876,134288.53
1596,243485.94
16214,258306.47
8752,146879.55
12644,186172.48
4198,87338.46
15592,167563.48
10685,175238.8
14466,290213.25
16434,223431.34
14341,199021.22
12708,149125.9
13262,407268.9
11318,201565.05
2033,191240.17
15857,250935.5
16554,294360.22
10771,260234.38
15708,169820.17
11637,133988.19
2870,193749.47
7582,213150.56
9739,333874.03
9342,280490.78
6338,241196.66
13046,158169.78
12579,125891.45
6342,389940.16
7160,171558.02
1324,194244.66
12991,194478.95
13756,130487.984
6019,163176.62
10078,240151.56
2343,154753.86
16275,205940.72
5696,483723.7
1,247851.86
2248,221411.62
15628,139138.95
682,179834.94
14884,194121.06
11031,315475.53
4001,182382.08
8533,126985.68
15147,175665.1
12747,141870.3
13168,217787.33
12829,212544.66
2675,246227.31
882,135862.47
14577,212697.23
7264,166840.06
13799,220721.61
2219,302527.44
15208,349053.8
9178,180600.5
9876,238551.42
14506,164443.48
1695,171735.39
6661,114880.68
12200,212926.86
7963,216016.05
3209,174670.47
8164,296851.25
7584,268109.25
7873,246280.45
11212,270546.7
13736,173473.0
626,201136.0
6284,266880.9
13728,180546.44
7099,264751.72
1618,262558.4
7201,183869.8
5902,156242.08
15739,197090.58
9546,120047.266
9505,189291.39
7818,317351.4
15324,287423.6
7289,149369.3
4548,194215.9
13058,152924.88
13623,141275.77
2668,180881.94
2799,171401.47
3867,315078.16
8658,151703.9
9543,211288.67
987,394295.97
6209,158871.7
7939,134970.53
16478,330815.62
4258,155677.02
12738,325123.28
11027,123163.58
1741,161471.47
16198,220269.23
15975,268288.84
9224,140564.75
16792,161298.9
11729,206901.47
13121,225165.47
16528,169845.19
15677,332225.94
15433,217464.39
4,215279.56
12408,175611.61
8441,185767.05
1624,211874.03
16449,156516.28
6872,247321.52
12271,174313.58
13396,174250.67
15833,337734.94
1105,293074.66
4106,137892.86
3031,428824.25
4546,152571.9
8258,73365.79
9946,243923.42
8027,221145.64
6337,137725.69
10342,181934.22
1885,224687.1
619,399699.12
3531,148117.36
11357,179722.06
1380,193126.94
5691,196150.58
14780,331131.97
3930,248086.4
3148,508948.16
3830,117227.28
12670,112850.875
14274,266576.38
3438,265806.78
3242,127299.86
5470,244693.61
14237,186669.38
2431,297951.34
1425,155894.1
14227,394966.6
7009,207421.75
16024,192239.22
7330,213658.48
12378,289411.84
10378,273386.94
6926,314909.5
4027,221210.27
7435,170078.36
11299,184991.52
12112,209245.36
4723,398315.8
14224,182916.56
11300,209983.44
16124,198196.61
4988,183394.95
8019,218237.3
4036,142855.33
2075,158780.1
14593,153023.86
4499,207720.45
3685,370873.75
2168,254486.0
8263,180035.97
9242,200062.16
14855,282339.34
2800,352495.2
14715,225821.42
12729,220022.94
14683,233376.48
429,356281.6
723,219483.17
8170,238826.62
2770,134108.7
14395,177758.27
12326,200968.98
221,265543.7
9448,164878.2
1593,182712.11
8962,126984.89
11068,328736.97
7896,182199.39
758,134244.72
9252,171898.6
6077,153608.06
4186,355150.9
8220,233030.45
753,161292.98
13063,207928.27
5728,182652.05
10817,207256.5
7868,477106.0
8580,183787.14
11100,171822.94
1003,128456.664
4779,128789.99
7121,180086.05
3946,213110.58
4426,177431.78
11309,124690.68
11285,276995.84
8222,129216.24
1189,123846.4
16356,184111.83
446,201640.08
8530,259670.25
14289,183638.97
16009,233275.06
9692,224832.9
13489,241956.84
13010,182562.66
6083,110385.69
2707,147019.95
5898,210439.67
12994,201700.81
8796,141294.08
3009,125862.68
7033,262338.03
6615,132132.75
2235,160575.12
5565,189107.38
5869,113919.875
6384,180568.81
1001,282392.3
11540,256577.66
13967,181772.03
4097,166424.27
9993,196230.58
10166,230808.64
15928,352793.94
14584,134745.64
1962,347183.94
10363,168292.48
1097,82650.42
3430,182090.98
1672,156612.0
9195,113006.97
16193,175816.3
9076,450423.53
13030,171942.45
14459,138347.12
8470,160474.88
7810,276774.78
4342,148449.05
8551,141825.9
5555,423895.7
12190,250964.86
8875,145182.02
3179,238690.77
291,224852.1
4549,515789.12
11486,185817.34
9349,257797.44
5305,179800.66
3379,339393.44
12593,486847.94
13712,169938.3
12847,181993.45
3964,202486.55
13981,233359.02
2538,172920.58
14764,141224.53
6147,136023.67
16693,155096.23
9398,172859.38
13554,124445.07
11054,342832.72
9462,123402.56
1528,189294.88
7096,396571.47
8993,184343.83
3738,338387.53
15096,357149.0
97,355587.16
5701,321906.5
12401,200080.36
2113,330309.34
15724,294695.0
15692,177644.39
12791,268508.9
10747,227134.44
1730,132634.7
5010,206698.38
10173,172498.53
6771,160586.06
6524,190190.61
6995,343201.88
14303,188591.3
1274,91618.266
9095,166223.67
15435,88546.9
9363,188456.22
7913,383190.4
14286,200804.38
4759,194768.23
8674,216131.77
12459,237642.38
436,171331.53
13586,195887.3
3231,345664.84
8124,153207.67
1226,278811.53
6887,170013.66
8855,281710.5
1768,122784.75
1630,201959.62
13293,125160.5
5705,203306.25
9067,140496.64
2790,220517.64
15012,134267.16
2411,248164.9
12054,176788.03
15653,141961.84
278,193560.42
1828,148989.39
7031,133346.86
3906,135499.19
13027,128932.83
4505,245775.42
3927,192538.83
12396,180489.16
6394,296605.7
8922,272684.2
11446,190256.98
7546,322832.3
15150,172813.06
2988,264627.06
3077,94761.51
2111,174734.36
10235,168376.5
15784,185431.25
12113,197499.17
5645,189897.52
9326,329573.7
12895,389051.66
11733,316862.78
1201,159755.34
5253,313481.25
16547,187327.88
2378,205891.8
11477,134801.05
1984,176779.78
8806,343883.2
16722,176192.86
7893,254942.34
8821,219081.75
9816,170122.02
5133,234991.97
8377,265366.03
7319,142804.7
2326,194250.11
3492,230774.48
14868,207138.48
13464,207618.48
1137,169141.58
15733,199006.34
12108,219183.05
2564,187719.1
11080,237238.58
9084,172238.98
8744,218628.48
5915,186342.31
14622,186734.64
9818,364295.1
2376,213746.92
16788,165103.5
11363,190627.83
14256,208602.6
3701,178663.88
12627,104668.24
9235,145901.02
6012,167866.19
2189,321994.06
14736,199580.78
5252,82057.07
16708,178093.08
320,263188.2
6943,145796.11
10548,222745.62
11356,349772.47
5855,221032.02
10265,245953.14
3325,163889.45
10243,216488.75
5549,182774.67
1284,170570.53
14510,142010.3
12488,124657.52
12089,356631.53
11715,237640.38
312,126664.3
3700,219890.81
10028,403145.6
12374,295968.5
9624,334350.16
5232,485673.0
13763,251223.0
2774,196068.66
12312,146699.27
3288,273582.06
5404,207396.97
3555,192628.02
3070,222072.27
12879,167755.05
11402,144914.81
9345,154488.2
1045,237330.69
16544,158934.5
5409,159614.52
2787,270419.12
7055,208071.08
2853,246130.73
861,176182.55
5480,288641.8
15178,68887.83
13428,471035.5
7564,341698.28
5974,370042.34
16292,198393.67
11066,231667.94
5265,261556.84
1966,141529.16
1142,154995.31
1721,208032.55
16606,255842.66
7992,213386.97
3304,151093.61
15181,279586.28
14750,234701.55
16207,186624.67
14087,474653.2
3359,214171.16
5926,234402.19
12703,260088.66
15813,124992.53
11697,252450.73
12548,160029.08
13249,449453.9
15248,518124.4
15847,165696.56
3939,192251.16
11961,210077.28
1358,240983.75
4604,173728.1
4357,165339.72
5763,108781.81
11193,165680.98
14327,169957.9
10750,96101.53
306,183225.86
5043,179697.45
1343,142867.12
8981,124654.23
8809,205285.64
13563,309069.62
8617,197341.69
5398,161849.06
12061,182199.4
2246,190327.28
1976,439172.75
1729,164333.78
3980,238088.11
14213,179438.66
13944,178701.53
2321,244550.7
6624,123184.63
7751,187499.66
15418,181954.98
269,200749.36
9075,149705.22
9636,258690.84
13367,342054.56
8808,176093.66
3260,163966.27
13959,138146.81
13741,329614.22
8198,148175.19
5957,161157.38
14778,310240.88
1202,171338.03
2547,186330.97
12749,168455.52
9547,140384.56
12617,194151.53
2606,281054.7
1350,497752.94
822,211700.81
2778,200079.86
4870,156023.97
1985,203291.1
12634,180382.5
7494,188180.52
10397,188014.73
3184,214831.27
875,155407.53
4425,201012.98
6285,204142.0
10272,267559.66
4413,171743.27
10671,378834.84
16477,169757.92
6068,227922.83
3085,357059.06
5694,113932.22
13369,180300.9
7268,209169.16
10542,171362.75
5755,303248.75
5152,86259.5
12310,419053.22
7778,197038.97
12539,259628.55
13140,317940.44
2991,441585.25
6763,241000.25
9780,302932.88
14402,182323.33
12143,156227.47
15306,172496.12
6408,163060.38
14645,241687.2
5708,355321.22
4461,189132.02
2649,278043.53
10758,347092.12
2495,164647.8
12117,220737.05
6946,204035.11
12901,141022.89
15637,213331.83
625,331575.03
3028,130909.01
12041,134693.69
4885,152391.7
7232,169151.72
1897,195191.94
10380,220297.42
13762,142471.11
12954,148067.39
7621,168203.62
5067,170375.28
1851,146104.8
5042,170512.69
5170,286738.16
5454,157217.86
4423,210691.36
9137,297984.88
1200,171588.31
1134,188285.47
2363,414542.28
8946,191044.97
10223,193958.98
834,345029.3
14667,191283.3
15963,213554.9
14232,171659.38
9549,128118.8
16132,138720.36
14712,260332.16
4623,346263.3
4089,254668.42
16054,311842.6
1805,330483.28
1138,328890.8
12929,210572.27
7529,114284.445
15818,175510.06
11222,214168.03
923,222345.16
10708,149556.53
8742,123977.46
648,212385.86
5287,376126.25
16378,261857.38
9837,305537.44
9653,191558.44
6568,230715.69
9930,199540.45
1823,333802.38
3194,169123.05
13453,284921.7
10226,223683.58
10301,204804.77
1186,200398.88
12857,157706.72
4883,193950.69
2854,203882.05
16744,225784.11
6559,222197.5
1986,161971.44
11373,211296.9
10019,176100.69
2322,143790.25
2214,171653.16
8759,203650.2
12228,383996.6
9563,308679.66
7271,322398.78
1161,127494.664
8436,182468.56
390,350081.22
2238,188096.2
15247,286028.62
2728,129375.14
13277,225061.94
6320,276329.34
9152,292147.62
14741,307487.12
179,166846.12
4699,331034.78
6726,138198.67
12516,157193.28
12405,180012.48
14354,239814.11
11036,256980.55
3805,287925.72
12287,252012.55
13915,180791.92
13935,217749.06
4463,374327.88
14057,167625.47
3897,152536.4
13602,86905.914
14652,171459.89
6533,205760.69
5485,216331.66
5037,174892.83
2179,225016.78
4786,207843.14
940,137114.97
13801,113493.23
2311,165765.69
15753,259373.06
7725,147472.36
14405,201585.02
13461,224861.6
14096,180698.67
15634,220793.88
11208,217593.5
8640,263152.94
13666,128222.69
9169,191733.5
5839,121521.54
5936,169508.83
8843,256356.72
10815,242711.23
12717,231719.06
8548,364846.56
8230,166733.55
11321,193555.34
9767,193495.44
497,177084.73
9143,159572.28
16166,554693.94
15231,171776.72
9568,220290.14
13185,124809.914
3594,207237.06
5924,143710.9
2949,199137.42
2762,239388.84
2017,228790.02
11116,265187.66
6626,191015.48
13055,188219.81
7852,176400.34
7930,153044.81
10694,116381.49
5922,262420.4
9209,311224.56
9278,228532.08
1482,180873.34
5671,226346.38
10618,183866.55
7303,196760.69
13702,229121.0
6451,252789.02
1761,147396.8
14567,232461.69
12064,197393.81
8526,230818.2
4270,151492.97
9845,249618.08
15987,264688.84
5923,181633.92
13302,257904.98
16052,218642.48
1613,242686.38
7662,245104.11
1705,197794.53
5845,151284.92
8873,162518.36
2798,94336.5
965,320759.6
1355,170793.28
16596,185225.19
5296,129358.84
14032,137363.23
2451,214650.34
15949,221047.34
4393,398005.28
764,169000.31
5317,208072.23
10610,224086.11
10646,154049.45
7695,167278.83
12743,106015.58
1837,235299.62
10674,149972.25
14979,214915.33
6683,248611.56
6587,168753.25
7266,173931.84
10136,141730.47
1048,211041.56
4677,185939.06
6976,374241.8
8120,162561.06
7461,299792.94
4229,172197.08
15983,128566.055
7147,366033.38
10409,246964.5
4041,210232.77
4431,239877.95
3196,244092.77
9825,242271.72
3284,143560.84
3838,146903.45
9183,172928.69
8100,254205.25
4922,170476.92
10798,114067.59
2873,203317.86
1952,170548.55
6474,163738.58
12695,210651.81
16195,141730.47
237,208526.12
13952,178544.34
11350,193492.86
946,168788.8
5985,158976.16
16427,198838.1
13937,186712.14
876,164636.02
14371,171157.08
5527,250842.16
9220,136129.38
11726,154091.14
2966,247594.16
12725,173669.58
12457,164542.2
16515,134515.16
10969,129637.336
12647,233090.3
3926,347760.97
4302,148371.1
2508,205607.17
8718,195417.88
7678,247189.2
12912,311884.66
5935,186665.6
4634,156127.11
6208,188119.34
7833,163631.83
6449,149423.42
10692,171748.72
2676,183538.94
